id	g4txt	groups	g4	g9	exclude	EPT	TKQ	TKT	AVV	VEL	MXA	AREA	MAXREF	TRKDIS	MAXSEG	ORIENT	ELLRATIO	ELONG	COMPACT	CHY	MAXREF1	MINREF	SDREF	PERI	ELLMAJ	ELLMIN	STT	HEYW	HYDROR	WADDEL	AVINT	MAXINT	CHX	AVREF	RREF	flocksize	MINDIST	DIST	BEAR	HEAD
923	clw	clutter_water	1	1	0	1	3	3	70	70	28	28	1081	46235	6	48.04	6.06	6.78	0.28	2.8	1081	211	244	33.08	14.69	2.43	3	1.76	0.85	5.97	2.09	14.14	2.8	715	870	1	634.1	634.1	320	184
925	clw	clutter_water	1	1	0	1	3	3	48	48	8	8	1063	31615	4	160.67	2.29	5	0.67	2	1063	633	137	11.7	4.83	2.11	3	1.17	0.68	3.19	0.89	4.47	2.67	795	430	1	904.47	904.47	343	183
926	clw	clutter_water	1	1	0	1	3	3	60	60	12	12	1317	39068	5	162.5	2.8	5.71	0.5	2	1317	842	334	15.43	6.54	2.34	3	1.26	0.78	3.91	1.11	6.32	3	1075	475	1	954.99	954.99	220	168
927	clw	clutter_water	1	1	0	1	3	3	58	58	8	8	1113	38071	3	35.01	3.68	6.4	0.4	1.6	1113	661	275	14.09	6.12	1.66	3	1.41	0.57	3.19	0.88	5.66	2	827	452	1	765.49	765.49	214	188
928	clw	clutter_water	1	1	0	1	3	3	58	58	6	6	932	38213	3	91.16	2.61	5.67	0.5	2	932	576	486	10.62	4.46	1.71	3	1.22	0.57	2.76	0.73	4.12	1.5	739	356	1	805.56	805.56	114	141
929	clw	clutter_water	1	1	0	1	3	3	54	54	6	6	866	35697	2	72.24	3	6.67	0.5	2	866	603	98	11.2	4.78	1.6	3	1.29	0.54	2.76	0.67	4.47	1.5	751	263	1	1267.99	1267.99	104	178
930	clw	clutter_water	1	1	0	1	3	3	62	62	5	5	825	40729	2	55.17	2.62	6.5	0.56	1.67	825	665	148	9.7	4.08	1.56	3	1.22	0.52	2.52	0.55	3.61	1.67	741	160	1	1050.22	1050.22	105	135
931	clw	clutter_water	1	1	0	1	3	3	67	67	12	12	905	43862	2	94.86	3.47	10.6	0.86	6	905	370	267	16.83	7.28	2.1	3	1.37	0.71	3.91	0.69	7.28	1.71	620	535	1	958.9	958.9	221	143
932	clw	clutter_water	1	1	0	1	3	3	62	62	5	5	934	40729	3	89.38	3.04	6.5	0.56	1.67	934	640	131	10.29	4.4	1.45	3	1.3	0.49	2.52	0.55	3.61	1.67	762	294	1	1394.07	1394.07	291	141
933	clw	clutter_water	1	1	0	1	3	3	71	71	6	6	1061	46378	3	143.45	2.75	7.2	0.67	2	1061	820	241	10.83	4.58	1.67	3	1.25	0.55	2.76	0.59	4.24	2	921	241	1	904.23	904.23	41	212
934	clw	clutter_water	1	1	0	1	3	3	21	21	12	12	1140	13909	3	100.9	2.74	3.63	0.6	3	1140	223	244	15.31	6.48	2.36	3	1.25	0.78	3.91	1.49	5.39	2.4	799	917	1	714.15	714.15	320	171
935	clw	clutter_water	1	1	0	1	3	3	55	55	6	6	996	36267	2	90	2.2	6.5	1	3	996	749	88	10	4.1	1.86	3	1.15	0.6	2.76	0.55	3.61	2	817	247	1	1323.81	1323.81	102	204
936	clw	clutter_water	1	1	0	1	3	3	40	40	8	8	830	25918	6	7.8	4.21	8	0.44	1.33	830	617	298	14.94	6.54	1.56	3	1.49	0.54	3.19	0.79	6.32	2.67	721	213	1	1650.77	1650.77	169	158
937	clw	clutter_water	1	1	0	1	3	3	55	55	8	8	695	36124	3	72.7	2.6	5.71	0.67	2.67	695	514	96	12.24	5.14	1.98	3	1.22	0.65	3.19	0.78	4.47	2	608	181	1	2196.34	2196.34	139	182
938	clw	clutter_water	1	1	0	1	3	3	61	61	8	8	879	40302	3	113.2	2.82	8.33	0.67	2.67	879	551	226	12.64	5.36	1.9	3	1.26	0.63	3.19	0.6	5	2	734	328	1	1445.85	1445.85	223	187
939	clw	clutter_water	1	1	0	1	3	3	70	70	16	16	791	46046	4	112.69	2.31	4.29	0.67	4	791	433	117	16.6	6.86	2.97	3	1.17	0.96	4.51	1.57	6.71	2.67	645	358	1	1913.27	1913.27	264	148
940	clw	clutter_water	1	1	0	1	3	3	69	69	8	8	1031	45523	2	90	2.93	8.67	0.8	4	1031	542	248	12.83	5.47	1.86	3	1.28	0.62	3.19	0.59	5.1	1.6	828	489	1	1470.46	1470.46	271	221
941	clw	clutter_water	1	1	0	1	3	3	37	37	8	8	1142	24020	5	18.58	3.96	8.5	0.53	1.6	1142	519	168	14.55	6.35	1.6	3	1.45	0.55	3.19	0.69	5.83	2.67	816	623	1	569.29	569.29	281	177
942	clw	clutter_water	1	1	0	1	3	3	60	60	6	6	830	39352	2	90	2.2	6.5	1	3	830	486	783	10	4.1	1.86	3	1.15	0.6	2.76	0.55	3.61	2	696	344	1	1567.86	1567.86	79	134
943	clw	clutter_water	1	1	0	1	3	3	62	62	6	6	1030	40587	2	129.69	3.3	12.5	0.5	2	1030	738	142	11.66	5.02	1.52	3	1.34	0.51	2.76	0.4	5	1.5	906	292	1	3140.19	3140.19	327	155
944	clw	clutter_water	1	1	0	1	3	3	37	37	5	5	719	24257	3	135	2.58	5	0.56	1.67	719	690	32	9.66	4.05	1.57	3	1.22	0.52	2.52	0.63	3.16	1.67	707	29	1	5072.32	5072.32	326	133
945	clw	clutter_water	1	1	0	1	3	3	55	55	16	16	743	36362	4	123.88	2.49	3.73	0.64	3.2	743	332	135	17.05	7.12	2.86	3	1.2	0.94	4.51	1.72	6.4	3.2	598	411	1	7812.14	7812.14	328	111
946	clw	clutter_water	1	1	0	1	3	3	57	57	6	6	964	37359	4	160.67	3.39	8.33	0.5	1.5	964	662	115	11.79	5.09	1.5	3	1.36	0.51	2.76	0.6	5	2	786	302	1	4232.56	4232.56	278	157
947	clw	clutter_water	1	1	0	1	3	3	51	51	6	6	737	33609	3	142.29	2.75	7.2	0.67	2	737	723	123	10.83	4.58	1.67	3	1.25	0.55	2.76	0.59	4.24	2	730	14	1	7141.34	7141.34	216	168
948	clw	clutter_water	1	1	0	1	3	3	53	53	6	6	937	34605	2	71.57	2.75	10	0.75	3	937	630	114	10.83	4.58	1.67	3	1.25	0.55	2.76	0.45	4.47	1.5	818	307	1	3841.46	3841.46	28	115
949	clw	clutter_water	1	1	0	1	3	3	57	57	12	12	974	37406	4	169.72	2.52	3.57	0.75	3	974	446	269	14.83	6.2	2.46	3	1.21	0.81	3.91	1.4	5	3	726	528	1	4638.32	4638.32	61	125
950	clw	clutter_water	1	1	0	1	3	3	64	64	6	6	751	41726	2	104.87	2.61	5.67	0.5	2	751	701	27	10.62	4.46	1.71	3	1.22	0.57	2.76	0.73	4.12	1.5	720	50	1	4473.19	4473.19	330	128
951	clw	clutter_water	1	1	0	1	3	3	64	64	9	9	704	41726	3	135	2.06	4.5	1	3	704	320	354	12	4.86	2.36	3	1.13	0.75	3.39	0.94	4.24	3	623	384	1	6166.37	6166.37	283	174
952	clw	clutter_water	1	1	0	1	3	3	38	38	6	6	734	25064	3	36.81	2.75	7.2	0.67	2	734	484	94	10.83	4.58	1.67	3	1.25	0.55	2.76	0.59	4.24	2	629	250	1	5611.54	5611.54	65	113
953	clw	clutter_water	1	1	0	1	3	3	68	68	12	12	1139	44384	4	180	2.13	4.17	1	3	1139	759	354	14	5.7	2.68	3	1.14	0.86	3.91	1.2	5	4	958	380	1	5684.95	5684.95	87	120
954	clw	clutter_water	1	1	0	1	3	3	50	50	8	8	641	32517	3	90	2.26	4.25	0.67	2.67	641	525	223	11.66	4.8	2.12	3	1.16	0.69	3.19	0.97	4.12	2	559	116	1	6799.62	6799.62	55	107
955	clw	clutter_water	1	1	0	1	3	3	50	50	8	8	753	32659	3	145.28	2.62	5	0.67	2	753	631	171	12.29	5.17	1.97	3	1.23	0.65	3.19	0.89	4.47	2.67	700	122	1	6672.84	6672.84	71	112
956	clw	clutter_water	1	1	0	1	3	3	57	57	12	12	831	37501	4	135	1.96	2.86	0.75	3	831	714	142	13.66	5.48	2.79	3	1.11	0.88	3.91	1.57	4.47	3	740	117	1	8492.73	8492.73	136	137
957	clw	clutter_water	1	1	0	1	3	3	50	50	6	6	907	32849	3	180	2.2	6.5	1	2	907	820	106	10	4.1	1.86	3	1.15	0.6	2.76	0.55	3.61	3	862	87	1	6006.84	6006.84	92	121
958	clw	clutter_water	1	1	0	1	3	3	58	58	5	5	739	38118	2	124.38	2.62	6.5	0.56	1.67	739	568	103	9.7	4.08	1.56	3	1.22	0.52	2.52	0.55	3.61	1.67	662	171	1	4758	4758	165	147
959	clw	clutter_water	1	1	0	1	3	3	61	61	15	15	2751	39922	4	43.88	2.73	4.1	0.6	3	2751	45	1091	17.07	7.21	2.65	3	1.24	0.88	4.37	1.56	6.4	3	1184	2706	1	2519.44	2519.44	211	151
960	clw	clutter_water	1	1	0	1	3	3	36	36	12	12	699	23877	4	180	2.13	4.17	1	3	699	574	80	14	5.7	2.68	3	1.14	0.86	3.91	1.2	5	4	645	125	1	6135.78	6135.78	87	123
961	clw	clutter_water	1	1	0	1	3	3	52	52	5	5	1563	34321	5	180	4.35	5.1	1	1	1563	983	659	12	5.26	1.21	3	1.51	0.42	2.52	0	5.1	5	1252	580	1	3274.54	3274.54	87	125
962	clw	clutter_water	1	1	0	1	3	3	62	62	6	6	876	40824	3	180	2.2	6.5	1	2	876	775	286	10	4.1	1.86	3	1.15	0.6	2.76	0.55	3.61	3	829	101	1	4060.7	4060.7	82	137
963	clw	clutter_water	1	1	0	1	3	3	59	59	6	6	792	38735	2	90	2.2	6.5	1	3	792	746	30	10	4.1	1.86	3	1.15	0.6	2.76	0.55	3.61	2	769	46	1	5244.94	5244.94	90	122
964	clw	clutter_water	1	1	0	1	3	3	69	69	10	10	901	45286	6	171.45	3.76	6.67	0.56	1.67	901	521	318	15.9	6.91	1.84	3	1.42	0.63	3.57	0.95	6.32	3.33	773	380	1	1411	1411	179	151
965	clw	clutter_water	1	1	0	1	3	3	70	70	6	6	631	45998	2	90	2.2	6.5	1	3	631	473	140	10	4.1	1.86	3	1.15	0.6	2.76	0.55	3.61	2	552	158	1	6140.72	6140.72	107	127
966	clw	clutter_water	1	1	0	1	3	3	61	61	24	24	1205	39732	4	77.1	2.79	5	0.53	4.8	1205	575	255	21.77	9.23	3.31	3	1.25	1.1	5.53	1.9	9.49	2.67	931	630	1	4456.03	4456.03	26	111
967	clw	clutter_water	1	1	0	1	3	3	46	46	5	5	567	29906	3	135	2.58	5	0.56	1.67	567	554	99	9.66	4.05	1.57	3	1.22	0.52	2.52	0.63	3.16	1.67	562	13	1	4581.32	4581.32	310	173
968	clw	clutter_water	1	1	0	1	3	3	49	49	6	6	632	32422	3	143.19	2.75	7.2	0.67	2	632	522	577	10.83	4.58	1.67	3	1.25	0.55	2.76	0.59	4.24	2	595	110	1	8048.51	8048.51	39	103
989	clw	clutter_water	1	1	0	1	4	4	61	61	5	5	993	39685	3	135	2.58	5	0.56	1.67	993	845	232	9.66	4.05	1.57	4	1.22	0.52	2.52	0.63	3.16	1.67	933	148	1	773.91	773.91	291	204
990	clw	clutter_water	1	1	0	1	4	4	37	37	9	9	979	24067	4	4.38	2.57	3.64	0.56	2.25	979	473	198	12.93	5.42	2.11	4	1.22	0.7	3.39	1.23	4.47	2.25	728	506	1	1287.98	1287.98	89	135
991	clw	clutter_water	1	1	0	1	4	4	29	29	16	16	1191	18703	6	176.3	2.86	4	0.67	2.67	1191	554	261	17.97	7.64	2.67	4	1.27	0.89	4.51	1.58	6.32	4	885	637	1	1291.14	1291.14	336	221
992	clw	clutter_water	1	1	0	1	4	4	64	64	8	8	713	42011	4	143.31	3.73	8.2	0.4	1.6	713	475	290	14.18	6.17	1.65	4	1.41	0.56	3.19	0.78	6.4	2	637	238	1	1526.45	1526.45	236	214
993	clw	clutter_water	1	1	0	1	4	4	65	65	8	8	624	42770	3	135	2.74	5	0.5	2	624	522	175	12.49	5.28	1.93	4	1.25	0.64	3.19	0.89	4.47	2	560	102	1	8123.69	8123.69	226	176
994	clw	clutter_water	1	1	0	1	4	4	59	59	6	6	588	38498	3	36.87	2.75	7.2	0.67	2	588	568	259	10.83	4.58	1.67	4	1.25	0.55	2.76	0.59	4.24	2	578	20	1	7963.36	7963.36	332	96
1021	cla	clutter_air	2	2	0	1	2	2	57	57	8	8	792	24732	1	112.86	6.23	53.33	0.25	2	792	592	283	17.92	7.96	1.28	2	1.79	0.45	3.19	0.17	8.94	1	710	200	1	3457.6	3457.6	69	153
1023	cla	clutter_air	2	2	0	1	3	3	38	38	16	16	679	24779	3	50.8	4.83	32.29	0.29	2.29	679	495	235	22.5	9.92	2.05	3	1.59	0.71	4.51	0.33	10.63	2	589	184	1	4624.59	4624.59	314	202
1024	cla	clutter_air	2	2	0	1	3	3	71	71	8	8	872	46473	4	169.1	2.93	9.67	0.8	1.6	872	498	179	12.83	5.47	1.86	3	1.28	0.62	3.19	0.56	5.39	4	736	374	1	3049.41	3049.41	6	138
1025	cla	clutter_air	2	2	0	1	3	3	32	32	10	10	867	21124	5	161.41	3.07	8	0.56	1.67	867	604	260	14.6	6.25	2.04	3	1.3	0.68	3.57	0.79	6.32	3.33	747	263	1	1628.2	1628.2	199	148
1026	cla	clutter_air	2	2	0	1	3	3	62	62	6	6	749	40634	3	180	2.2	6.5	1	2	749	558	399	10	4.1	1.86	3	1.15	0.6	2.76	0.55	3.61	3	648	191	1	2817.74	2817.74	6	223
1027	cla	clutter_air	2	2	0	1	3	3	62	62	9	9	905	40539	3	135	2.06	4.5	1	3	905	623	661	12	4.86	2.36	3	1.13	0.75	3.39	0.94	4.24	3	809	282	1	6178.17	6178.17	0	238
1028	cla	clutter_air	2	2	0	1	3	3	47	47	6	6	760	30950	3	143.85	2.75	7.2	0.67	2	760	480	112	10.83	4.58	1.67	3	1.25	0.55	2.76	0.59	4.24	2	631	280	1	1394.89	1394.89	204	194
1029	cla	clutter_air	2	2	0	1	3	3	68	68	8	8	659	44764	4	155.59	2.6	5	0.67	2	659	634	232	12.24	5.14	1.98	3	1.22	0.65	3.19	0.89	4.47	2.67	646	25	1	8067.66	8067.66	208	200
1030	cla	clutter_air	2	2	0	1	3	3	57	57	6	6	1048	37406	3	37.12	2.75	7.2	0.67	2	1048	705	136	10.83	4.58	1.67	3	1.25	0.55	2.76	0.59	4.24	2	906	343	1	1602.99	1602.99	260	228
1031	cla	clutter_air	2	2	0	1	3	3	46	46	8	8	948	30096	3	123.95	3.29	8.5	0.53	2.67	948	687	523	13.44	5.79	1.76	3	1.34	0.6	3.19	0.69	5.83	1.6	798	261	1	1755.05	1755.05	50	204
1032	cla	clutter_air	2	2	0	1	3	3	53	53	6	6	791	34938	4	14.87	2.61	5.67	0.5	1.5	791	492	144	10.62	4.46	1.71	3	1.22	0.57	2.76	0.73	4.12	2	632	299	1	3893.28	3893.28	70	140
1033	cla	clutter_air	2	2	0	1	3	3	63	63	6	6	853	40966	2	36.09	4.57	6.4	0.3	1.2	853	520	114	13.43	5.91	1.29	3	1.55	0.45	2.76	0	6.4	1.5	748	333	1	3501.59	3501.59	326	238
1034	cla	clutter_air	2	2	0	1	3	3	70	70	16	16	753	45618	4	36.68	4.49	10.53	0.33	2	753	494	142	21.76	9.56	2.13	3	1.53	0.74	4.51	0.95	10	2.67	630	259	1	3601.09	3601.09	324	237
1035	cla	clutter_air	2	2	0	1	3	3	59	59	12	12	942	38783	4	143.35	2.36	4.14	0.6	2.4	942	782	268	14.49	6	2.54	3	1.18	0.83	3.91	1.3	5.39	3	859	160	1	6317.28	6317.28	324	241
1036	cla	clutter_air	2	2	0	1	3	3	42	42	8	8	522	27532	3	90	2.26	4.25	0.67	2.67	522	482	409	11.66	4.8	2.12	3	1.16	0.69	3.19	0.97	4.12	2	498	40	1	7208.01	7208.01	224	176
1037	cla	clutter_air	2	2	0	1	3	3	49	49	16	16	896	32327	4	147.4	5.84	99.33	0.23	1.6	896	595	178	24.59	10.91	1.87	3	1.73	0.65	4.51	0.12	12.21	2.29	735	301	1	3868.15	3868.15	33	119
1038	cla	clutter_air	2	2	0	1	3	3	68	68	8	8	880	44669	4	12.6	3.29	6.44	0.53	1.6	880	578	125	13.44	5.79	1.76	3	1.34	0.6	3.19	0.84	5.39	2.67	722	302	1	1140.88	1140.88	145	160
1039	cla	clutter_air	2	2	0	1	3	3	48	48	8	8	611	31615	3	97.02	2.6	5	0.67	2.67	611	562	149	12.24	5.14	1.98	3	1.22	0.65	3.19	0.89	4.47	2	591	49	1	5616.29	5616.29	201	189
1040	cla	clutter_air	2	2	0	1	3	3	49	49	5	5	682	32042	2	55.13	2.62	6.5	0.56	1.67	682	579	188	9.7	4.08	1.56	3	1.22	0.52	2.52	0.55	3.61	1.67	618	103	1	1593.14	1593.14	117	214
1041	cla	clutter_air	2	2	0	1	3	3	55	55	16	16	1226	36362	4	84.03	3.05	4.42	0.57	4	1226	583	276	18.43	7.89	2.58	3	1.3	0.87	4.51	1.65	7.28	2.29	945	643	1	2199.2	2199.2	278	158
1042	cla	clutter_air	2	2	0	1	3	3	56	56	8	8	772	36647	3	45	2.12	5.14	0.89	2.67	772	615	264	11.41	4.65	2.19	3	1.14	0.7	3.19	0.82	4.24	2.67	720	157	1	7379.8	7379.8	303	225
1043	cla	clutter_air	2	2	0	1	3	3	53	53	5	5	976	34605	2	124.12	2.62	6.5	0.56	1.67	976	786	155	9.7	4.08	1.56	3	1.22	0.52	2.52	0.55	3.61	1.67	844	190	1	4688.61	4688.61	338	150
1044	cla	clutter_air	2	2	0	1	3	3	37	37	9	9	843	24210	7	4.07	4.07	8.33	0.43	1.29	843	512	492	15.62	6.83	1.68	3	1.47	0.58	3.39	0.85	7.07	3	695	331	1	2388.05	2388.05	181	197
1045	cla	clutter_air	2	2	0	1	3	3	58	58	6	6	1080	38023	2	90	2.2	6.5	1	3	1080	899	386	10	4.1	1.86	3	1.15	0.6	2.76	0.55	3.61	2	1019	181	1	3181.19	3181.19	355	177
1046	cla	clutter_air	2	2	0	1	3	3	48	48	8	8	737	31567	3	70.67	2.29	5	0.67	2.67	737	500	481	11.7	4.83	2.11	3	1.17	0.68	3.19	0.89	4.47	2	634	237	1	3406.87	3406.87	112	203
1047	cla	clutter_air	2	2	0	1	3	3	39	39	10	10	867	25634	2	108.29	4.48	9.67	0.48	3.33	867	609	202	17.19	7.55	1.69	3	1.53	0.58	3.57	0.79	7.62	1.43	706	258	1	3179.98	3179.98	258	195
1048	cla	clutter_air	2	2	0	1	3	3	66	66	20	20	893	43197	4	71.83	6.21	8.34	0.3	3.33	893	240	194	28.3	12.58	2.02	3	1.78	0.71	5.05	1.45	12.08	1.82	561	653	1	1579.52	1579.52	121	214
1049	cla	clutter_air	2	2	0	1	3	3	51	51	10	10	1313	33466	5	13.34	3.19	6.18	0.67	2	1313	751	345	14.83	6.37	2	3	1.32	0.67	3.57	0.94	5.83	3.33	1079	562	1	4741.36	4741.36	264	200
1050	cla	clutter_air	2	2	0	1	3	3	39	39	6	6	728	25301	4	165.13	2.61	5.67	0.5	1.5	728	694	128	10.62	4.46	1.71	3	1.22	0.57	2.76	0.73	4.12	2	711	34	1	8138.54	8138.54	212	191
1057	cla	clutter_air	2	2	0	1	4	4	49	49	7	7	790	32042	6	173.8	5.86	21.2	0.5	1	790	663	52	16.29	7.23	1.23	4	1.74	0.43	2.99	0.34	7.28	3.5	738	127	1	4182.1	4182.1	11	241
1058	cla	clutter_air	2	2	0	1	4	4	54	54	6	6	1063	35650	3	180	2.2	6.5	1	2	1063	837	238	10	4.1	1.86	4	1.15	0.6	2.76	0.55	3.61	3	969	226	1	3053.6	3053.6	91	143
1059	cla	clutter_air	2	2	0	1	4	4	68	68	6	6	1302	44811	3	113.96	3.56	6	0.5	2	1302	738	221	12.03	5.21	1.47	4	1.39	0.5	2.76	0.71	4.24	1.5	924	564	1	511.69	511.69	2	138
1060	cla	clutter_air	2	2	0	1	4	4	70	70	5	5	1087	45571	2	56.6	2.62	6.5	0.56	1.67	1087	781	594	9.7	4.08	1.56	4	1.22	0.52	2.52	0.55	3.61	1.67	919	306	1	573.23	573.23	30	221
1061	cla	clutter_air	2	2	0	1	4	4	65	65	8	8	1102	42343	4	135	2.48	4	0.5	2	1102	516	203	12.03	5.02	2.03	4	1.2	0.66	3.19	1.06	4.24	2	870	586	1	765.96	765.96	297	226
1062	cla	clutter_air	2	2	0	1	4	4	68	68	5	5	1117	44859	1	90	4.35	5.1	1	5	1117	674	288	12	5.26	1.21	4	1.51	0.42	2.52	0	5.1	1	980	443	1	1852.06	1852.06	353	162
1063	cla	clutter_air	2	2	0	1	4	4	42	42	6	6	625	27295	3	161.57	2.75	10	0.75	1.5	625	426	797	10.83	4.58	1.67	4	1.25	0.55	2.76	0.45	4.47	3	587	199	1	3856.25	3856.25	209	188
1064	cla	clutter_air	2	2	0	1	4	4	60	60	6	6	1229	39020	2	50.31	3.3	12.5	0.5	2	1229	671	267	11.66	5.02	1.52	4	1.34	0.51	2.76	0.4	5	1.5	912	558	1	2511.7	2511.7	45	160
1096	bird	cormorants	4	NA	1	4	2.75	2	61.25	69	32	11	927	30286	6	169.72	3.26	4.71	0.46	1.83	815	492	91	15.7	6.76	2.07	11	1.34	0.7	3.74	1.34	6.32	2.75	659	323	25	2411.25	2411.25	199	129
1097	bird	cormorants	4	NA	1	4	3	2	33.75	38	12	9	1458	16804	3	116.46	2.4	5.56	0.75	3	1400	745	398	12.62	5.24	2.19	12	1.19	0.71	3.39	0.9	5	2.25	1127	655	19	427.48	644.41	184	29
1100	bird	skuas	4	NA	1	4	2.5	1	49	57	23	9	1108	37121	3	122.46	3.16	4.83	0.45	2.25	775	667	161	14.02	6.01	1.91	10	1.32	0.64	3.39	1.11	5.39	1.8	726	108	1	1575.49	1888.3	236	211
1101	bird	waders	4	NA	1	11	1.55	1	38.91	37	143	104	2303	24447	11	69.81	3.64	3.38	0.5	8.67	1660	322	474	50.55	21.94	6.04	17	1.4	2.06	11.51	5.74	19.42	5.47	1053	1338	150	1767.54	1857.07	283	208
1102	bird	waders	4	NA	1	23	1.78	1	48.7	36	45	15	1400	23830	3	129.09	2.93	5.3	0.42	2.5	1072	487	183	17.55	7.48	2.55	41	1.28	0.85	4.37	1.47	7.81	2.5	782	585	8	495.87	1806.39	58	98
1103	bird	unid.Bird	4	NA	1	5	2.2	1	56.4	60	19	10	986	39447	4	30.86	2.72	11.71	0.42	1.67	771	596	123	13.93	5.88	2.16	11	1.24	0.72	3.57	0.55	6.4	2.5	711	175	1	3266.15	3464.05	154	130
1104	bird	unid.Bird	4	NA	1	6	2.67	1	49.67	53	46	16	1145	34938	5	38.03	2.75	4.32	0.64	3.2	897	340	301	17.7	7.49	2.72	16	1.25	0.9	4.51	1.48	6.4	3.2	631	557	1	2797.48	3059.71	128	79
1105	bird	unid.Bird	4	NA	1	7	2	1	45.29	30	33	7	1183	19937	4	8.85	2.57	8	0.88	1.75	1161	342	310	11.41	4.79	1.86	14	1.22	0.61	2.99	0.56	4.47	3.5	797	819	1	1705.23	1705.23	50	169
1106	bird	unid.Bird	4	NA	1	10	2.2	1	48.3	52	45	13	1290	34273	4	56.2	3.62	4.95	0.43	2.6	822	414	113	17.84	7.74	2.14	22	1.4	0.73	4.07	1.46	7.21	2.17	676	408	1	2636.62	2996.45	143	99
1108	bird	unid.Bird	4	NA	1	12	3.17	2	40.42	39	22	10	1229	17137	4	25.98	2.32	5	0.83	2.5	849	471	124	13.14	5.43	2.34	38	1.17	0.76	3.57	1	5	3.33	698	378	1	1074.05	1286.08	172	301
1114	bird	unid.Bird	4	NA	1	4	3.5	3	46.25	49	16	16	1365	32422	6	23.39	3.97	5.71	0.4	2	1365	467	375	20.61	9	2.26	14	1.45	0.78	4.51	1.57	8.94	3.2	922	898	1	622.37	622.37	269	171
1115	bird	unid.Bird	4	NA	1	4	3.5	3	42	28	16	7	878	18323	2	117.5	4.46	7.56	0.35	1.75	688	609	65	14.35	6.3	1.41	14	1.53	0.49	2.99	0.77	5.83	1.4	667	79	1	1787.59	1919.23	243	212
