cell	X	Y	d1h1	d1h2	d1h3	d1h4	d1h5	d1h6	d1h7	d1h8	d1h9	d1h10	d1h11	d1h12	d1h13	d1h14	d1h15	d1h16	d1h17	d1h18	d1h19	d1h20	d1h21	d1h22	d1h23	d2h1	d2h2	d2h3	d2h4	d2h5	d2h6	d2h7	d2h8	d2h9	d2h10	d2h11	d2h12	d2h13	d2h14	d2h15	d2h16	d2h17	d2h18	d2h19	d2h20	d2h21	d2h22	d2h23	d2h24	d3h1	d3h2	d3h3	d3h4	d3h5	d3h6	d3h7	d3h8	d3h9	d3h10	d3h11	d3h12	d3h13	d3h14	d3h15	d3h16	d3h17	d3h18	d3h19	d3h20	d3h21	d3h22	d3h23
230	543750.00	414750.00	1.00	3.00	4.00	3.00	5.00	5.00	3.00	0.00	4.00	1.00	2.00	4.00	4.00	4.00	11.00	4.00	2.00	4.00	7.00	7.00	3.00	8.00	6.00	7.00	3.00	10.00	25.00	25.00	10.00	0.00	0.00	0.00	3.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00
231	539250.00	413250.00	2.00	0.00	0.00	3.00	5.00	4.00	1.00	1.00	1.00	2.00	2.00	3.00	1.00	3.00	1.00	3.00	4.00	2.00	7.00	9.00	2.00	2.00	0.00	0.00	3.00	2.00	6.00	2.00	2.00	3.00	3.00	2.00	2.00	3.00	4.00	3.00	1.00	5.00	4.00	1.00	5.00	2.00	4.00	2.00	3.00	1.00	4.00	9.00	6.00	11.00	1.00	2.00	1.00	2.00	4.00	7.00	1.00	2.00	0.00	1.00	0.00	1.00	4.00	1.00	2.00	1.00	0.00	5.00	3.00	0.00
232	540250.00	417750.00	10.00	0.00	1.00	0.00	0.00	2.00	4.00	0.00	1.00	3.00	1.00	0.00	1.00	9.00	13.00	5.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.00	0.00	1.00	2.00	4.00	11.00	4.00	4.00	4.00	7.00	7.00	5.00	4.00	1.00	2.00	1.00	5.00	8.00	2.00	1.00	3.00	4.00	5.00	3.00	1.00	1.00	1.00	1.00	0.00	5.00	3.00	2.00	1.00	3.00	1.00	0.00	0.00	2.00	6.00	7.00	0.00	5.00	5.00	1.00	1.00
233	539750.00	412750.00	0.00	0.00	0.00	3.00	8.00	18.00	9.00	5.00	1.00	3.00	3.00	5.00	1.00	8.00	2.00	1.00	2.00	2.00	11.00	3.00	1.00	1.00	1.00	2.00	2.00	3.00	4.00	5.00	7.00	1.00	3.00	8.00	1.00	2.00	4.00	2.00	2.00	1.00	3.00	1.00	4.00	2.00	2.00	0.00	0.00	0.00	2.00	1.00	1.00	6.00	1.00	0.00	2.00	2.00	1.00	3.00	0.00	3.00	1.00	5.00	2.00	5.00	2.00	7.00	0.00	0.00	2.00	2.00	1.00	1.00
234	543250.00	413750.00	3.00	4.00	2.00	2.00	13.00	6.00	2.00	2.00	4.00	2.00	2.00	3.00	4.00	7.00	3.00	3.00	5.00	7.00	5.00	3.00	3.00	8.00	6.00	8.00	1.00	7.00	28.00	23.00	20.00	3.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	1.00	0.00	0.00	0.00	1.00	2.00	1.00	0.00	0.00	0.00	0.00
235	543750.00	416750.00	2.00	0.00	0.00	1.00	3.00	4.00	2.00	0.00	1.00	2.00	2.00	0.00	3.00	6.00	0.00	4.00	3.00	0.00	3.00	4.00	4.00	3.00	2.00	5.00	11.00	10.00	20.00	44.00	32.00	8.00	1.00	0.00	3.00	1.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	4.00	0.00	0.00	0.00	2.00	0.00	2.00	2.00	1.00	0.00	1.00	0.00	0.00
236	538750.00	417750.00	4.00	0.00	0.00	2.00	2.00	3.00	2.00	1.00	2.00	0.00	3.00	1.00	8.00	2.00	2.00	4.00	1.00	3.00	4.00	2.00	1.00	3.00	3.00	3.00	7.00	2.00	2.00	4.00	1.00	2.00	10.00	0.00	2.00	4.00	7.00	1.00	3.00	4.00	2.00	2.00	0.00	1.00	3.00	14.00	4.00	4.00	4.00	4.00	6.00	5.00	2.00	4.00	1.00	1.00	4.00	4.00	0.00	0.00	3.00	2.00	1.00	5.00	9.00	2.00	2.00	0.00	2.00	5.00	2.00	2.00
237	538750.00	417250.00	3.00	1.00	1.00	2.00	4.00	7.00	3.00	2.00	1.00	2.00	2.00	3.00	7.00	6.00	2.00	5.00	0.00	1.00	3.00	6.00	2.00	1.00	0.00	0.00	5.00	0.00	2.00	4.00	6.00	9.00	3.00	0.00	2.00	2.00	5.00	6.00	2.00	3.00	2.00	6.00	6.00	0.00	2.00	9.00	5.00	3.00	3.00	1.00	5.00	4.00	4.00	7.00	2.00	1.00	3.00	5.00	1.00	0.00	1.00	3.00	2.00	4.00	6.00	0.00	3.00	0.00	1.00	0.00	7.00	2.00
238	541250.00	417750.00	2.00	2.00	1.00	2.00	6.00	6.00	9.00	6.00	2.00	0.00	0.00	2.00	1.00	3.00	1.00	6.00	7.00	2.00	2.00	4.00	3.00	1.00	1.00	1.00	6.00	8.00	1.00	2.00	3.00	8.00	8.00	3.00	3.00	2.00	5.00	7.00	2.00	5.00	0.00	0.00	0.00	1.00	1.00	4.00	1.00	3.00	4.00	7.00	9.00	3.00	2.00	1.00	4.00	1.00	10.00	5.00	5.00	1.00	1.00	2.00	1.00	0.00	4.00	8.00	3.00	0.00	1.00	2.00	1.00	1.00
239	538750.00	415250.00	0.00	0.00	0.00	0.00	1.00	7.00	4.00	4.00	3.00	2.00	3.00	3.00	0.00	1.00	4.00	2.00	0.00	2.00	6.00	7.00	1.00	2.00	0.00	2.00	3.00	2.00	4.00	5.00	11.00	2.00	4.00	3.00	5.00	6.00	3.00	6.00	2.00	1.00	0.00	0.00	3.00	1.00	1.00	1.00	4.00	0.00	4.00	7.00	6.00	12.00	6.00	6.00	6.00	2.00	5.00	6.00	7.00	3.00	4.00	1.00	7.00	0.00	6.00	0.00	1.00	2.00	2.00	4.00	2.00	1.00
240	542250.00	418250.00	4.00	4.00	6.00	2.00	3.00	4.00	1.00	4.00	10.00	8.00	2.00	3.00	2.00	1.00	1.00	2.00	4.00	3.00	3.00	12.00	5.00	9.00	12.00	7.00	7.00	7.00	3.00	1.00	10.00	14.00	2.00	7.00	1.00	4.00	6.00	1.00	2.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	0.00	1.00	0.00	3.00	0.00	2.00	5.00	4.00	3.00	1.00	3.00	2.00	0.00	4.00	1.00	2.00	3.00	2.00	0.00	1.00	1.00	1.00	1.00
241	541750.00	418250.00	6.00	7.00	7.00	2.00	8.00	5.00	4.00	3.00	2.00	4.00	1.00	0.00	2.00	3.00	4.00	2.00	5.00	0.00	4.00	1.00	2.00	2.00	1.00	4.00	8.00	8.00	7.00	2.00	4.00	14.00	4.00	7.00	6.00	14.00	7.00	4.00	5.00	0.00	2.00	0.00	0.00	1.00	0.00	6.00	3.00	1.00	2.00	3.00	3.00	0.00	0.00	6.00	0.00	2.00	5.00	0.00	1.00	2.00	3.00	3.00	2.00	5.00	1.00	2.00	0.00	1.00	0.00	0.00	1.00	0.00
242	543750.00	415250.00	5.00	7.00	2.00	2.00	6.00	7.00	1.00	0.00	6.00	0.00	3.00	1.00	4.00	6.00	4.00	8.00	5.00	7.00	11.00	5.00	2.00	10.00	11.00	13.00	11.00	9.00	29.00	25.00	15.00	1.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	3.00	0.00	1.00	3.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00
243	542250.00	415750.00	19.00	11.00	15.00	15.00	9.00	12.00	5.00	7.00	7.00	6.00	6.00	3.00	5.00	8.00	4.00	16.00	17.00	9.00	13.00	4.00	4.00	8.00	2.00	2.00	4.00	6.00	6.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	3.00	1.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00
244	540750.00	417250.00	7.00	1.00	1.00	0.00	0.00	3.00	1.00	5.00	0.00	1.00	0.00	3.00	2.00	6.00	4.00	4.00	2.00	3.00	3.00	1.00	0.00	0.00	0.00	5.00	3.00	3.00	6.00	2.00	5.00	11.00	8.00	7.00	10.00	6.00	5.00	12.00	8.00	4.00	6.00	4.00	5.00	2.00	1.00	2.00	2.00	2.00	3.00	2.00	8.00	5.00	1.00	4.00	1.00	2.00	3.00	2.00	3.00	1.00	2.00	4.00	4.00	5.00	8.00	6.00	4.00	4.00	0.00	2.00	1.00	1.00
245	541750.00	415250.00	0.00	0.00	0.00	0.00	0.00	11.00	4.00	0.00	2.00	1.00	1.00	3.00	2.00	4.00	4.00	6.00	7.00	18.00	5.00	5.00	5.00	2.00	4.00	2.00	5.00	4.00	25.00	19.00	5.00	10.00	2.00	3.00	1.00	3.00	3.00	4.00	2.00	3.00	1.00	1.00	3.00	0.00	0.00	2.00	3.00	0.00	0.00	4.00	2.00	0.00	0.00	0.00	0.00	1.00	4.00	1.00	2.00	1.00	1.00	1.00	5.00	1.00	6.00	9.00	6.00	1.00	4.00	4.00	6.00	0.00
246	542250.00	413750.00	10.00	10.00	4.00	8.00	13.00	4.00	5.00	5.00	5.00	3.00	4.00	8.00	7.00	5.00	6.00	9.00	8.00	11.00	8.00	1.00	4.00	3.00	2.00	11.00	8.00	6.00	22.00	20.00	12.00	0.00	0.00	0.00	0.00	1.00	5.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	5.00	4.00	3.00	0.00	0.00	0.00	3.00	1.00	1.00	0.00	0.00	0.00	0.00
247	541250.00	417250.00	11.00	3.00	2.00	4.00	1.00	7.00	14.00	8.00	3.00	1.00	0.00	2.00	2.00	7.00	3.00	2.00	6.00	5.00	2.00	5.00	2.00	2.00	1.00	5.00	4.00	9.00	3.00	4.00	4.00	9.00	5.00	3.00	2.00	3.00	3.00	3.00	1.00	1.00	1.00	1.00	4.00	1.00	2.00	4.00	4.00	1.00	6.00	5.00	7.00	5.00	2.00	6.00	6.00	5.00	1.00	2.00	0.00	2.00	3.00	0.00	3.00	4.00	5.00	7.00	4.00	1.00	2.00	3.00	1.00	2.00
248	543750.00	415750.00	5.00	2.00	2.00	1.00	5.00	2.00	5.00	3.00	4.00	2.00	2.00	0.00	3.00	4.00	7.00	6.00	1.00	8.00	5.00	9.00	4.00	5.00	12.00	10.00	10.00	6.00	36.00	42.00	19.00	6.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	2.00	0.00	2.00	1.00	1.00	0.00	1.00	2.00	2.00	3.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
249	543750.00	416250.00	3.00	2.00	1.00	0.00	6.00	4.00	2.00	2.00	1.00	1.00	1.00	2.00	2.00	8.00	10.00	5.00	3.00	6.00	10.00	1.00	0.00	6.00	10.00	8.00	9.00	14.00	38.00	43.00	20.00	8.00	0.00	0.00	1.00	7.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	1.00	1.00	3.00	0.00	2.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00
250	538750.00	415750.00	3.00	4.00	0.00	2.00	2.00	10.00	1.00	4.00	1.00	1.00	4.00	1.00	2.00	5.00	5.00	1.00	2.00	3.00	8.00	5.00	1.00	0.00	1.00	0.00	8.00	4.00	10.00	8.00	5.00	4.00	6.00	3.00	7.00	2.00	5.00	3.00	2.00	0.00	0.00	0.00	5.00	1.00	2.00	9.00	6.00	0.00	8.00	9.00	7.00	12.00	12.00	8.00	7.00	3.00	4.00	1.00	2.00	0.00	4.00	0.00	3.00	2.00	5.00	2.00	4.00	0.00	2.00	1.00	3.00	1.00
251	542750.00	413750.00	4.00	5.00	6.00	4.00	13.00	9.00	3.00	4.00	2.00	3.00	4.00	1.00	6.00	8.00	4.00	6.00	4.00	5.00	10.00	5.00	3.00	4.00	5.00	3.00	9.00	8.00	44.00	42.00	18.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	1.00	1.00	0.00	0.00	4.00	0.00	1.00	0.00	0.00	1.00	0.00
252	539250.00	414250.00	3.00	1.00	0.00	0.00	2.00	8.00	4.00	0.00	3.00	4.00	4.00	9.00	0.00	3.00	2.00	1.00	1.00	4.00	5.00	7.00	1.00	2.00	3.00	1.00	6.00	4.00	7.00	12.00	9.00	3.00	4.00	3.00	5.00	1.00	4.00	2.00	0.00	0.00	3.00	0.00	2.00	2.00	2.00	3.00	3.00	3.00	6.00	7.00	17.00	11.00	5.00	6.00	5.00	3.00	4.00	8.00	1.00	5.00	5.00	5.00	2.00	2.00	5.00	2.00	2.00	1.00	1.00	2.00	5.00	2.00
253	539750.00	413250.00	1.00	1.00	0.00	1.00	8.00	12.00	6.00	5.00	2.00	2.00	4.00	2.00	2.00	1.00	4.00	3.00	3.00	1.00	7.00	13.00	4.00	2.00	4.00	2.00	0.00	5.00	8.00	5.00	7.00	4.00	1.00	4.00	6.00	5.00	3.00	2.00	4.00	5.00	2.00	1.00	5.00	1.00	3.00	1.00	5.00	2.00	7.00	5.00	11.00	7.00	6.00	3.00	0.00	1.00	5.00	6.00	5.00	5.00	3.00	3.00	1.00	0.00	5.00	4.00	1.00	1.00	0.00	4.00	6.00	2.00
254	542750.00	417750.00	12.00	5.00	2.00	1.00	5.00	4.00	6.00	4.00	9.00	7.00	4.00	2.00	1.00	7.00	6.00	8.00	8.00	7.00	3.00	7.00	12.00	8.00	8.00	6.00	14.00	10.00	14.00	9.00	12.00	9.00	3.00	0.00	0.00	5.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	3.00	4.00	5.00	4.00	4.00	6.00	4.00	1.00	3.00	0.00	1.00	0.00
255	543250.00	414250.00	8.00	7.00	3.00	4.00	8.00	15.00	2.00	2.00	5.00	4.00	4.00	0.00	4.00	7.00	8.00	4.00	5.00	6.00	8.00	4.00	3.00	4.00	5.00	6.00	2.00	17.00	40.00	48.00	21.00	4.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
256	542250.00	415250.00	19.00	16.00	13.00	10.00	9.00	17.00	8.00	21.00	22.00	12.00	12.00	8.00	13.00	12.00	11.00	21.00	13.00	9.00	6.00	3.00	3.00	1.00	1.00	0.00	2.00	3.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
257	539250.00	417750.00	5.00	0.00	0.00	0.00	1.00	3.00	4.00	2.00	6.00	1.00	6.00	12.00	18.00	6.00	0.00	4.00	0.00	1.00	4.00	3.00	0.00	0.00	0.00	1.00	4.00	5.00	5.00	0.00	5.00	7.00	8.00	2.00	2.00	7.00	4.00	7.00	4.00	4.00	2.00	1.00	3.00	2.00	6.00	13.00	4.00	0.00	8.00	2.00	5.00	8.00	2.00	4.00	2.00	2.00	9.00	6.00	5.00	2.00	3.00	2.00	5.00	4.00	4.00	6.00	0.00	1.00	8.00	4.00	6.00	2.00
258	540250.00	417250.00	12.00	1.00	2.00	1.00	3.00	1.00	7.00	1.00	3.00	2.00	6.00	6.00	4.00	12.00	5.00	2.00	3.00	1.00	2.00	1.00	1.00	2.00	1.00	1.00	4.00	2.00	4.00	6.00	4.00	7.00	9.00	6.00	3.00	10.00	8.00	8.00	8.00	7.00	3.00	6.00	5.00	1.00	2.00	3.00	5.00	2.00	3.00	7.00	8.00	3.00	5.00	2.00	3.00	1.00	10.00	4.00	2.00	2.00	0.00	4.00	2.00	2.00	3.00	7.00	3.00	3.00	4.00	1.00	1.00	0.00
259	543250.00	417250.00	3.00	5.00	2.00	2.00	3.00	6.00	4.00	1.00	7.00	2.00	4.00	3.00	7.00	9.00	4.00	4.00	8.00	4.00	2.00	5.00	4.00	6.00	8.00	4.00	11.00	10.00	19.00	32.00	20.00	17.00	5.00	1.00	1.00	4.00	5.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	2.00	1.00	1.00	2.00	5.00	1.00	2.00	1.00	5.00	3.00	5.00	2.00	1.00	1.00	1.00	0.00	1.00
260	543250.00	414750.00	8.00	7.00	3.00	3.00	17.00	8.00	3.00	4.00	5.00	4.00	2.00	3.00	3.00	16.00	10.00	4.00	3.00	3.00	9.00	3.00	3.00	9.00	9.00	9.00	10.00	19.00	43.00	39.00	14.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	2.00	0.00	1.00	0.00	0.00	0.00	2.00
261	542250.00	414250.00	12.00	16.00	9.00	6.00	16.00	11.00	4.00	11.00	6.00	3.00	9.00	7.00	10.00	13.00	10.00	14.00	11.00	5.00	11.00	9.00	7.00	6.00	0.00	2.00	7.00	12.00	22.00	27.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	3.00	1.00	0.00	0.00	0.00	0.00	0.00
262	541750.00	416750.00	12.00	11.00	12.00	7.00	14.00	16.00	10.00	3.00	0.00	4.00	2.00	9.00	8.00	10.00	12.00	26.00	5.00	6.00	2.00	3.00	0.00	0.00	0.00	5.00	7.00	22.00	4.00	5.00	5.00	11.00	4.00	2.00	2.00	5.00	2.00	1.00	1.00	3.00	1.00	1.00	0.00	0.00	1.00	3.00	1.00	2.00	1.00	1.00	4.00	1.00	0.00	1.00	0.00	5.00	2.00	3.00	0.00	2.00	1.00	1.00	0.00	2.00	4.00	5.00	6.00	1.00	2.00	1.00	0.00	0.00
263	542250.00	417750.00	10.00	4.00	8.00	1.00	4.00	4.00	9.00	7.00	13.00	9.00	4.00	4.00	5.00	3.00	3.00	3.00	5.00	5.00	5.00	6.00	5.00	15.00	15.00	10.00	8.00	8.00	12.00	8.00	13.00	22.00	4.00	6.00	5.00	5.00	4.00	1.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	1.00	2.00	0.00	3.00	5.00	1.00	1.00	2.00	2.00	6.00	6.00	5.00	3.00	4.00	3.00	2.00	0.00	5.00	1.00	0.00
264	542750.00	414250.00	9.00	12.00	6.00	7.00	14.00	9.00	2.00	2.00	7.00	3.00	3.00	10.00	11.00	11.00	5.00	11.00	11.00	14.00	13.00	3.00	10.00	7.00	4.00	1.00	6.00	14.00	43.00	34.00	15.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.00	1.00	1.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00
265	543250.00	415250.00	7.00	7.00	9.00	4.00	7.00	12.00	6.00	6.00	9.00	6.00	3.00	2.00	7.00	9.00	13.00	6.00	4.00	9.00	13.00	7.00	3.00	10.00	10.00	9.00	7.00	19.00	44.00	42.00	9.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	3.00	0.00	1.00	1.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00
266	539250.00	414750.00	2.00	3.00	1.00	1.00	7.00	11.00	4.00	3.00	3.00	6.00	4.00	4.00	0.00	2.00	3.00	2.00	2.00	4.00	10.00	4.00	4.00	7.00	2.00	6.00	1.00	5.00	15.00	17.00	11.00	6.00	7.00	3.00	4.00	2.00	6.00	3.00	1.00	4.00	1.00	1.00	3.00	2.00	4.00	5.00	7.00	4.00	5.00	7.00	11.00	10.00	12.00	8.00	4.00	0.00	6.00	5.00	3.00	1.00	3.00	4.00	3.00	1.00	6.00	0.00	9.00	2.00	3.00	3.00	5.00	2.00
267	542750.00	417250.00	6.00	8.00	8.00	1.00	5.00	6.00	6.00	3.00	11.00	6.00	5.00	8.00	7.00	15.00	7.00	8.00	8.00	8.00	3.00	4.00	8.00	15.00	24.00	9.00	10.00	7.00	14.00	22.00	21.00	16.00	6.00	0.00	1.00	1.00	4.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	1.00	0.00	1.00	0.00	1.00	2.00	1.00	0.00	0.00	2.00	1.00	4.00	3.00	3.00	6.00	6.00	6.00	1.00	5.00	0.00	1.00	0.00
268	539750.00	413750.00	1.00	0.00	0.00	2.00	6.00	6.00	3.00	7.00	6.00	3.00	1.00	2.00	3.00	3.00	3.00	5.00	4.00	6.00	17.00	19.00	6.00	4.00	0.00	3.00	4.00	2.00	16.00	8.00	7.00	5.00	5.00	11.00	4.00	1.00	7.00	5.00	4.00	2.00	2.00	3.00	4.00	3.00	6.00	5.00	8.00	3.00	9.00	12.00	12.00	13.00	10.00	10.00	6.00	2.00	4.00	5.00	4.00	3.00	3.00	1.00	1.00	3.00	7.00	1.00	2.00	4.00	0.00	3.00	7.00	4.00
269	539250.00	416250.00	9.00	3.00	1.00	2.00	3.00	8.00	2.00	3.00	8.00	4.00	4.00	6.00	11.00	5.00	5.00	10.00	3.00	2.00	9.00	9.00	4.00	2.00	1.00	7.00	7.00	3.00	7.00	6.00	7.00	14.00	6.00	3.00	5.00	2.00	4.00	7.00	5.00	1.00	2.00	0.00	3.00	2.00	4.00	7.00	3.00	3.00	7.00	10.00	12.00	13.00	15.00	10.00	6.00	5.00	4.00	4.00	4.00	3.00	4.00	5.00	3.00	5.00	5.00	2.00	5.00	3.00	1.00	5.00	6.00	1.00
270	542750.00	415250.00	24.00	15.00	13.00	5.00	12.00	14.00	7.00	7.00	13.00	8.00	10.00	5.00	9.00	16.00	18.00	10.00	15.00	15.00	16.00	10.00	9.00	7.00	4.00	15.00	15.00	17.00	24.00	15.00	3.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	2.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
271	540750.00	413250.00	0.00	0.00	0.00	0.00	4.00	2.00	8.00	2.00	4.00	4.00	2.00	2.00	10.00	7.00	5.00	1.00	6.00	11.00	13.00	8.00	2.00	0.00	1.00	2.00	9.00	4.00	9.00	14.00	10.00	5.00	5.00	2.00	7.00	2.00	5.00	3.00	6.00	4.00	9.00	3.00	11.00	5.00	15.00	9.00	3.00	2.00	8.00	7.00	6.00	2.00	3.00	12.00	8.00	4.00	6.00	9.00	6.00	1.00	2.00	1.00	1.00	5.00	9.00	6.00	5.00	2.00	2.00	11.00	8.00	2.00
272	543250.00	416750.00	6.00	6.00	3.00	0.00	3.00	2.00	8.00	2.00	3.00	2.00	6.00	5.00	11.00	12.00	15.00	16.00	6.00	3.00	6.00	6.00	8.00	13.00	12.00	7.00	3.00	10.00	41.00	59.00	38.00	11.00	3.00	1.00	1.00	1.00	3.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	3.00	1.00	3.00	3.00	5.00	3.00	2.00	0.00	1.00	0.00	0.00	1.00	0.00	3.00	0.00
273	542250.00	414750.00	19.00	17.00	20.00	10.00	29.00	35.00	13.00	23.00	19.00	9.00	9.00	12.00	16.00	16.00	10.00	18.00	14.00	10.00	9.00	3.00	15.00	8.00	1.00	1.00	5.00	9.00	4.00	6.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
274	541750.00	417750.00	7.00	6.00	13.00	8.00	11.00	4.00	2.00	6.00	6.00	3.00	4.00	7.00	4.00	4.00	4.00	9.00	6.00	4.00	9.00	2.00	4.00	6.00	4.00	4.00	10.00	12.00	7.00	5.00	7.00	12.00	8.00	10.00	11.00	9.00	7.00	8.00	2.00	4.00	5.00	2.00	2.00	3.00	3.00	5.00	4.00	4.00	1.00	7.00	5.00	4.00	6.00	8.00	5.00	7.00	6.00	4.00	2.00	0.00	0.00	2.00	5.00	7.00	11.00	5.00	8.00	1.00	1.00	3.00	5.00	1.00
275	542750.00	414750.00	17.00	9.00	6.00	5.00	14.00	11.00	10.00	9.00	11.00	4.00	3.00	6.00	9.00	13.00	9.00	9.00	13.00	16.00	18.00	10.00	5.00	7.00	2.00	8.00	21.00	13.00	48.00	56.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
