"num","x","y","NDVI","Grn","Wet","T61"
1454,700,2590,0.567176,0.106709,-0.0589037,296.367
1455,770,2590,0.556185,0.089235,-0.0408957,295.948
1456,840,2590,0.48626,0.0650706,-0.0441546,295.948
1457,910,2590,0.564161,0.0907694,-0.0383239,295.527
1458,980,2590,0.46688,0.0742818,-0.0434449,295.527
1459,1050,2590,0.599909,0.111115,-0.0491119,295.527
1460,1120,2590,0.604236,0.116468,-0.0656841,295.527
1461,1190,2590,0.62324,0.141213,-0.0730069,295.527
1462,1260,2590,0.692144,0.18525,-0.0814035,295.808
1463,1330,2590,0.682942,0.186688,-0.0839341,295.246
1464,1400,2590,0.584493,0.118622,-0.0546266,294.681
1465,1470,2590,0.562464,0.0871394,-0.0324996,294.256
1466,1540,2590,0.552328,0.0906339,-0.0459249,294.681
1467,1610,2590,0.542236,0.0751588,-0.0287597,295.105
1468,1680,2590,0.443093,0.0406174,-0.0209456,295.948
1469,1750,2590,0.365633,0.0216425,-0.0165158,296.646
1470,1820,2590,0.445506,0.0377504,-0.0217332,296.785
1471,1890,2590,0.496658,0.0667902,-0.0430883,296.367
1472,1960,2590,0.440417,0.0523703,-0.0445919,296.367
1473,2030,2590,0.379198,0.031008,-0.0217914,296.367
1474,2100,2590,0.500956,0.0670031,-0.0247063,296.785
1475,2170,2590,0.513439,0.067488,-0.025761,296.785
1476,2240,2590,0.512574,0.0569055,-0.0281893,296.785
1477,2310,2590,0.467794,0.0522628,-0.0245552,296.646
1478,2380,2590,0.478781,0.0532456,-0.0249201,296.367
1479,2450,2590,0.484875,0.0568692,-0.024327,296.367
1480,2520,2590,0.531403,0.0753126,-0.0292571,296.367
1481,2590,2590,0.47788,0.0567658,-0.0239999,295.948
1482,2660,2590,0.473226,0.0527187,-0.0258526,295.948
1483,0,2660,-9999,-9999,-9999,-9999
1484,70,2660,-9999,-9999,-9999,-9999
1485,140,2660,-9999,-9999,-9999,-9999
1486,210,2660,-9999,-9999,-9999,-9999
1487,280,2660,-9999,-9999,-9999,-9999
1488,350,2660,0.610137,0.134856,-0.0556667,296.227
1489,420,2660,0.609524,0.127524,-0.056401,296.227
1490,490,2660,0.568164,0.10019,-0.0455965,296.227
1491,560,2660,0.587584,0.109735,-0.0428062,295.948
1492,630,2660,0.613051,0.121443,-0.0520274,295.948
1493,700,2660,0.543454,0.095905,-0.0536307,295.948
1494,770,2660,0.572159,0.109103,-0.0571034,295.948
1495,840,2660,0.570398,0.103132,-0.0529548,295.854
1496,910,2660,0.525425,0.074637,-0.0397519,295.527
1497,980,2660,0.478082,0.0914513,-0.049727,295.527
1498,1050,2660,0.497217,0.0625948,-0.0367911,295.292
1499,1120,2660,0.593891,0.111086,-0.0540367,295.48
1500,1190,2660,0.596424,0.114454,-0.0511022,295.948
1501,1260,2660,0.658589,0.195291,-0.0701355,296.32
1502,1330,2660,0.65666,0.191832,-0.0762686,295.761
1503,1400,2660,0.640094,0.152332,-0.0751392,295.386
1504,1470,2660,0.565753,0.103395,-0.0506446,295.104
1505,1540,2660,0.580494,0.104516,-0.0462877,294.728
1506,1610,2660,0.549021,0.0948219,-0.0435406,294.822
1507,1680,2660,0.480903,0.0581279,-0.0248574,294.963
1508,1750,2660,0.41958,0.0378827,-0.0170424,295.667
1509,1820,2660,0.43137,0.0345647,-0.0194897,296.785
1510,1890,2660,-9999,-9999,-9999,-9999
1511,1960,2660,-9999,-9999,-9999,-9999
1512,2030,2660,-9999,-9999,-9999,-9999
1513,2100,2660,-9999,-9999,-9999,-9999
1514,2170,2660,0.48018,0.0584565,-0.0356658,296.785
1515,2240,2660,0.443432,0.0426668,-0.0227425,296.646
1516,2310,2660,0.4362,0.0405401,-0.0176341,296.506
1517,2380,2660,0.394887,0.0315957,-0.016884,296.413
1518,2450,2660,0.388362,0.0319004,-0.0178727,296.367
1519,2520,2660,0.37984,0.027469,-0.0180732,296.46
1520,2590,2660,0.364859,0.0230177,-0.0155957,296.367
1521,2660,2660,0.391931,0.0260493,-0.0185999,296.367
1522,0,2730,-9999,-9999,-9999,-9999
1523,70,2730,-9999,-9999,-9999,-9999
1524,140,2730,-9999,-9999,-9999,-9999
1525,210,2730,-9999,-9999,-9999,-9999
1526,280,2730,-9999,-9999,-9999,-9999
1527,350,2730,0.616041,0.131928,-0.0671952,295.948
1528,420,2730,0.578995,0.101556,-0.0554658,295.948
1529,490,2730,0.563538,0.0930722,-0.0408641,295.948
1530,560,2730,0.577585,0.105268,-0.0565083,295.948
1531,630,2730,0.543325,0.0841474,-0.0404457,295.948
1532,700,2730,0.587948,0.112011,-0.0481727,296.134
1533,770,2730,0.648234,0.142242,-0.0559094,296.367
1534,840,2730,0.593333,0.132216,-0.0597274,295.948
1535,910,2730,0.572615,0.119718,-0.0601429,295.854
1536,980,2730,0.556292,0.109088,-0.0529811,295.527
1537,1050,2730,0.584255,0.110198,-0.0497012,295.527
1538,1120,2730,0.592889,0.112336,-0.048127,295.527
1539,1190,2730,0.635973,0.141978,-0.0509799,295.527
1540,1260,2730,0.622652,0.161321,-0.065496,295.667
1541,1330,2730,0.638184,0.165931,-0.0675971,295.854
1542,1400,2730,0.631445,0.175466,-0.0676826,295.948
1543,1470,2730,0.656237,0.180203,-0.068022,295.714
1544,1540,2730,0.561124,0.104015,-0.045515,294.539
1545,1610,2730,0.0881534,-0.0266965,0.0211489,293.829
1546,1680,2730,0.445412,0.050714,-0.0157032,293.686
1547,1750,2730,0.427152,0.0451421,-0.0188862,294.681
1548,1820,2730,0.548096,0.0985945,-0.064717,295.808
1549,1890,2730,0.570915,0.103799,-0.0688283,295.948
1550,1960,2730,-9999,-9999,-9999,-9999
1551,2030,2730,-9999,-9999,-9999,-9999
1552,2100,2730,0.291775,0.0125201,-0.0465204,296.367
1553,2170,2730,-9999,-9999,-9999,-9999
1554,2240,2730,-9999,-9999,-9999,-9999
1555,2310,2730,0.392662,0.0249888,-0.014824,296.785
1556,2380,2730,0.382787,0.0265626,-0.0190854,296.413
1557,2450,2730,0.370522,0.0245659,-0.0170032,296.506
1558,2520,2730,0.381992,0.0275542,-0.022008,296.367
1559,2590,2730,0.414531,0.0385196,-0.0258911,296.367
1560,2660,2730,0.442115,0.0462231,-0.0293324,296.646
1561,0,2800,-9999,-9999,-9999,-9999
1562,70,2800,-9999,-9999,-9999,-9999
1563,140,2800,0.549551,0.105374,-0.0575341,297.201
1564,210,2800,0.572113,0.122087,-0.0614484,296.646
1565,280,2800,0.591577,0.128428,-0.0622037,296.367
1566,350,2800,0.600179,0.12217,-0.0521595,296.367
1567,420,2800,0.601985,0.112072,-0.0588902,295.948
1568,490,2800,0.529786,0.0830943,-0.0409288,295.948
1569,560,2800,0.600044,0.1167,-0.0521865,295.948
1570,630,2800,0.609638,0.121286,-0.0621415,295.948
1571,700,2800,0.579141,0.106417,-0.0524906,296.367
1572,770,2800,0.593346,0.110218,-0.0518561,296.367
1573,840,2800,0.629119,0.132042,-0.0526051,296.367
1574,910,2800,0.646717,0.138433,-0.0603173,296.088
1575,980,2800,0.633265,0.140283,-0.057638,295.948
1576,1050,2800,0.593353,0.11357,-0.0457672,295.948
1577,1120,2800,0.601137,0.117338,-0.056546,295.527
1578,1190,2800,0.624765,0.132523,-0.0580649,295.527
1579,1260,2800,0.593332,0.114042,-0.0576385,295.105
1580,1330,2800,0.5745,0.101175,-0.0451124,294.681
1581,1400,2800,0.560204,0.0914746,-0.0448437,294.681
1582,1470,2800,0.359221,0.0328868,-0.0172503,294.822
1583,1540,2800,0.0877485,-0.0221654,0.0175833,293.829
1584,1610,2800,0,-0.0407743,0.032206,293.401
1585,1680,2800,-9999,-9999,-9999,-9999
1586,1750,2800,0.457138,0.0608103,-0.0189111,295.527
1587,1820,2800,0.600303,0.121641,-0.0673421,297.616
1588,1890,2800,0.372765,0.0270027,-0.0151721,296.785
1589,1960,2800,-9999,-9999,-9999,-9999
1590,2030,2800,0.417874,0.0347205,-0.0338479,295.948
1591,2100,2800,0.40765,0.0331295,-0.0232357,295.948
1592,2170,2800,0.364885,0.0278163,-0.0279424,295.948
1593,2240,2800,0.410812,0.0353836,-0.0224939,296.367
1594,2310,2800,-9999,-9999,-9999,-9999
1595,2380,2800,-9999,-9999,-9999,-9999
1596,2450,2800,0.364558,0.0244888,-0.0172098,296.367
1597,2520,2800,0.418974,0.0385292,-0.0273068,296.367
1598,2590,2800,0.441002,0.0410448,-0.0284757,296.785
1599,2660,2800,0.424769,0.0389817,-0.0250612,296.785
1600,0,2870,-9999,-9999,-9999,-9999
1601,70,2870,-9999,-9999,-9999,-9999
1602,140,2870,0.583076,0.0988161,-0.0450278,295.808
1603,210,2870,0.634984,0.134229,-0.0552492,295.667
1604,280,2870,0.644245,0.142136,-0.0574601,295.948
1605,350,2870,0.608543,0.126344,-0.0511132,295.948
1606,420,2870,0.593971,0.115364,-0.0546446,295.948
1607,490,2870,0.599282,0.11675,-0.0515249,295.948
1608,560,2870,0.640396,0.150328,-0.0629744,295.948
1609,630,2870,0.604083,0.123629,-0.053808,296.367
1610,700,2870,0.619428,0.124613,-0.0531461,296.367
1611,770,2870,0.620905,0.125262,-0.0544805,296.367
1612,840,2870,0.608827,0.122009,-0.0502927,296.32
1613,910,2870,0.591035,0.104189,-0.0477792,295.948
1614,980,2870,0.650667,0.156429,-0.0612416,295.948
1615,1050,2870,0.627586,0.146185,-0.0654647,296.088
1616,1120,2870,0.524069,0.0829971,-0.04298,296.181
1617,1190,2870,0.630862,0.159597,-0.0602615,295.948
1618,1260,2870,0.615488,0.135029,-0.0657273,294.964
1619,1330,2870,0.542057,0.103141,-0.0406513,294.398
1620,1400,2870,0.353255,0.0343651,-0.0127993,293.686
1621,1470,2870,0.130522,-0.0174463,0.0149443,293.829
1622,1540,2870,-9999,-9999,-9999,-9999
1623,1610,2870,-9999,-9999,-9999,-9999
1624,1680,2870,-9999,-9999,-9999,-9999
1625,1750,2870,-9999,-9999,-9999,-9999
1626,1820,2870,0.338466,0.0226962,-0.100748,299.262
1627,1890,2870,0.371478,0.0254644,-0.0333306,298.442
1628,1960,2870,-9999,-9999,-9999,-9999
1629,2030,2870,0.379222,0.0265252,-0.0156746,295.808
1630,2100,2870,0.337366,0.0184144,-0.0169386,296.367
1631,2170,2870,0.320999,0.0156417,-0.0230959,296.274
1632,2240,2870,0.352458,0.024357,-0.0234898,296.227
1633,2310,2870,0.384752,0.0258117,-0.0270758,295.994
1634,2380,2870,-9999,-9999,-9999,-9999
1635,2450,2870,-9999,-9999,-9999,-9999
1636,2520,2870,0.380762,0.0292759,-0.019969,296.367
1637,2590,2870,0.424897,0.0418609,-0.0272461,297.062
1638,2660,2870,0.469673,0.0507817,-0.0300035,296.924
1639,0,2940,-9999,-9999,-9999,-9999
1640,70,2940,-9999,-9999,-9999,-9999
1641,140,2940,0.613819,0.126955,-0.0510785,295.948
1642,210,2940,0.611515,0.122535,-0.0461104,296.227
1643,280,2940,0.614241,0.120491,-0.0468582,296.041
1644,350,2940,0.621203,0.132935,-0.0554047,295.948
1645,420,2940,0.585761,0.121024,-0.0529484,295.948
1646,490,2940,0.625425,0.136072,-0.0587082,295.948
1647,560,2940,0.592104,0.111329,-0.0497114,295.948
1648,630,2940,0.593144,0.109275,-0.052148,296.367
1649,700,2940,0.598532,0.115909,-0.0596039,296.367
1650,770,2940,0.589868,0.108186,-0.0473166,296.367
1651,840,2940,0.615409,0.125329,-0.0577342,295.948
1652,910,2940,0.596215,0.112097,-0.0621683,295.948
1653,980,2940,0.660753,0.184167,-0.0713199,295.948
1654,1050,2940,0.600028,0.151962,-0.0610025,296.181
1655,1120,2940,0.601585,0.152555,-0.0607642,296.367
1656,1190,2940,0.633173,0.172134,-0.0671325,296.367
1657,1260,2940,0.433438,0.0725956,-0.0253092,295.104
1658,1330,2940,0,-0.0380787,0.0364045,294.256
1659,1400,2940,-9999,-9999,-9999,-9999
1660,1470,2940,-9999,-9999,-9999,-9999
1661,1540,2940,-9999,-9999,-9999,-9999
1662,1610,2940,-9999,-9999,-9999,-9999
1663,1680,2940,-9999,-9999,-9999,-9999
1664,1750,2940,-9999,-9999,-9999,-9999
1665,1820,2940,-9999,-9999,-9999,-9999
1666,1890,2940,-9999,-9999,-9999,-9999
1667,1960,2940,-9999,-9999,-9999,-9999
1668,2030,2940,-9999,-9999,-9999,-9999
1669,2100,2940,0.563691,0.102024,-0.0665727,296.088
1670,2170,2940,0.565678,0.110011,-0.0737442,295.948
1671,2240,2940,0.376979,0.0247574,-0.0194164,295.948
1672,2310,2940,0.374699,0.0277854,-0.0176815,295.994
1673,2380,2940,0.385328,0.0329986,-0.0380541,296.367
1674,2450,2940,-9999,-9999,-9999,-9999
1675,2520,2940,-9999,-9999,-9999,-9999
1676,2590,2940,-9999,-9999,-9999,-9999
1677,2660,2940,0.372765,0.0275551,-0.0110792,297.616
1678,0,3010,-9999,-9999,-9999,-9999
1679,70,3010,0.596778,0.11707,-0.048802,295.948
1680,140,3010,0.648234,0.143391,-0.0511502,296.367
1681,210,3010,0.619114,0.126947,-0.0510135,296.367
1682,280,3010,0.590457,0.105034,-0.0450648,296.367
1683,350,3010,0.603311,0.117336,-0.0499923,295.948
1684,420,3010,0.595094,0.116313,-0.047203,295.948
1685,490,3010,0.59999,0.115851,-0.0457228,295.948
1686,560,3010,0.579254,0.103515,-0.046422,296.367
1687,630,3010,0.581238,0.10685,-0.0423608,296.367
1688,700,3010,0.591006,0.112058,-0.051726,296.367
1689,770,3010,0.579254,0.102411,-0.0568596,296.367
1690,840,3010,0.597445,0.108767,-0.0522648,295.948
1691,910,3010,0.574855,0.104706,-0.0592789,295.667
1692,980,3010,0.689267,0.209063,-0.0979178,295.948
1693,1050,3010,0.647907,0.178825,-0.0783427,295.948
1694,1120,3010,0.630767,0.168293,-0.07282,295.667
1695,1190,3010,0.660548,0.188481,-0.0778963,295.527
1696,1260,3010,-9999,-9999,-9999,-9999
1697,1330,3010,-9999,-9999,-9999,-9999
1698,1400,3010,-9999,-9999,-9999,-9999
1699,1470,3010,-9999,-9999,-9999,-9999
1700,1540,3010,-9999,-9999,-9999,-9999
1701,1610,3010,-9999,-9999,-9999,-9999
1702,1680,3010,-9999,-9999,-9999,-9999
1703,1750,3010,-9999,-9999,-9999,-9999
1704,1820,3010,-9999,-9999,-9999,-9999
1705,1890,3010,-9999,-9999,-9999,-9999
1706,1960,3010,-9999,-9999,-9999,-9999
1707,2030,3010,-9999,-9999,-9999,-9999
1708,2100,3010,-9999,-9999,-9999,-9999
1709,2170,3010,-9999,-9999,-9999,-9999
1710,2240,3010,0.420837,0.0352895,-0.0245583,295.527
1711,2310,3010,0.425451,0.0403288,-0.0220132,295.948
1712,2380,3010,0.450008,0.0445359,-0.0194667,296.367
1713,2450,3010,0.570915,0.10587,-0.060248,295.948
1714,2520,3010,0.442337,0.0443641,-0.0356894,296.924
1715,2590,3010,0.374991,0.0365452,-0.0328091,297.478
1716,2660,3010,-9999,-9999,-9999,-9999
1717,0,3080,0.572188,0.107385,-0.0464821,295.948
1718,70,3080,0.588177,0.108887,-0.049698,296.32
1719,140,3080,0.588649,0.108797,-0.0449585,296.367
1720,210,3080,0.566593,0.0984445,-0.0465598,296.553
1721,280,3080,0.576422,0.0959389,-0.0446788,296.367
1722,350,3080,0.531312,0.0790486,-0.0432075,295.948
1723,420,3080,0.526256,0.0776242,-0.0451286,295.901
1724,490,3080,0.601805,0.122621,-0.0484452,295.901
1725,560,3080,0.596849,0.116594,-0.0517667,295.948
1726,630,3080,0.579175,0.10054,-0.0453027,296.274
1727,700,3080,0.58681,0.109862,-0.0465156,296.367
1728,770,3080,0.556855,0.0900803,-0.0446811,296.088
1729,840,3080,0.574521,0.104746,-0.0476765,295.808
1730,910,3080,0.612544,0.120835,-0.0610306,295.246
1731,980,3080,0.600964,0.120086,-0.059997,295.527
1732,1050,3080,0.675886,0.200507,-0.0848592,295.527
1733,1120,3080,0.672272,0.207298,-0.0956353,295.527
1734,1190,3080,-9999,-9999,-9999,-9999
1735,1260,3080,-9999,-9999,-9999,-9999
1736,1330,3080,-9999,-9999,-9999,-9999
1737,1400,3080,-9999,-9999,-9999,-9999
1738,1470,3080,-9999,-9999,-9999,-9999
1739,1540,3080,-9999,-9999,-9999,-9999
1740,1610,3080,-9999,-9999,-9999,-9999
1741,1680,3080,-9999,-9999,-9999,-9999
1742,1750,3080,-9999,-9999,-9999,-9999
1743,1820,3080,-9999,-9999,-9999,-9999
1744,1890,3080,-9999,-9999,-9999,-9999
1745,1960,3080,-9999,-9999,-9999,-9999
1746,2030,3080,-9999,-9999,-9999,-9999
1747,2100,3080,-9999,-9999,-9999,-9999
1748,2170,3080,-9999,-9999,-9999,-9999
1749,2240,3080,0.47497,0.0512875,-0.0242554,295.527
1750,2310,3080,0.504232,0.0683317,-0.0380563,295.667
1751,2380,3080,0.545123,0.0901122,-0.0468842,295.948
1752,2450,3080,0.509643,0.074427,-0.0527714,295.808
1753,2520,3080,0.421405,0.0407233,-0.0250713,296.088
1754,2590,3080,0.510226,0.0707351,-0.0388537,297.062
1755,2660,3080,0.607187,0.153853,-0.0990456,298.853
1756,0,3150,0.585845,0.108146,-0.0483852,296.274
1757,70,3150,0.585999,0.11264,-0.046444,296.367
1758,140,3150,0.552703,0.0869762,-0.0409597,296.367
1759,210,3150,0.567885,0.0976725,-0.0443671,296.367
1760,280,3150,0.573217,0.096915,-0.0459256,296.367
1761,350,3150,0.547449,0.0907332,-0.0428698,295.948
1762,420,3150,0.56123,0.0962668,-0.0535904,295.808
1763,490,3150,0.573439,0.101435,-0.0414231,295.527
1764,560,3150,0.594635,0.114311,-0.0484318,295.948
1765,630,3150,0.591031,0.111229,-0.0466907,296.041
1766,700,3150,0.606711,0.121349,-0.0506239,296.367
1767,770,3150,0.577162,0.103721,-0.077801,296.367
1768,840,3150,0.563566,0.118545,-0.0649432,295.433
1769,910,3150,0.604989,0.13002,-0.064195,294.917
1770,980,3150,0.631079,0.142036,-0.0719474,295.105
1771,1050,3150,0.621156,0.134662,-0.0599546,295.527
1772,1120,3150,-9999,-9999,-9999,-9999
1773,1190,3150,-9999,-9999,-9999,-9999
1774,1260,3150,-9999,-9999,-9999,-9999
1775,1330,3150,-9999,-9999,-9999,-9999
1776,1400,3150,-9999,-9999,-9999,-9999
1777,1470,3150,-9999,-9999,-9999,-9999
1778,1540,3150,-9999,-9999,-9999,-9999
1779,1610,3150,-9999,-9999,-9999,-9999
1780,1680,3150,-9999,-9999,-9999,-9999
1781,1750,3150,-9999,-9999,-9999,-9999
1782,1820,3150,-9999,-9999,-9999,-9999
1783,1890,3150,0.59768,0.13689,-0.0666126,295.948
1784,1960,3150,-9999,-9999,-9999,-9999
1785,2030,3150,-9999,-9999,-9999,-9999
1786,2100,3150,-9999,-9999,-9999,-9999
1787,2170,3150,-9999,-9999,-9999,-9999
1788,2240,3150,0.494538,0.0618844,-0.0487575,295.808
1789,2310,3150,0.519538,0.0816666,-0.050698,295.948
1790,2380,3150,0.549795,0.104611,-0.0652535,295.948
1791,2450,3150,0.406555,0.03605,-0.0259243,295.527
1792,2520,3150,0.524421,0.0716002,-0.0392039,295.667
1793,2590,3150,0.540711,0.0867779,-0.0407229,296.227
1794,2660,3150,0.327682,0.0493539,-0.0794681,298.167
1795,0,3220,0.526636,0.0738415,-0.0336905,296.785
1796,70,3220,0.501338,0.0630923,-0.0352021,296.785
1797,140,3220,0.511862,0.0652034,-0.033121,296.367
1798,210,3220,0.487824,0.0623103,-0.0311921,295.948
1799,280,3220,0.553431,0.0908459,-0.0391088,296.367
1800,350,3220,0.565835,0.100547,-0.0453886,295.948
1801,420,3220,0.560686,0.097674,-0.0507671,295.667
1802,490,3220,0.553577,0.0938531,-0.04544,295.948
1803,560,3220,0.577814,0.114651,-0.0497364,295.948
1804,630,3220,0.58642,0.107657,-0.0459138,296.227
1805,700,3220,0.564772,0.0918625,-0.0458775,296.367
1806,770,3220,0.578802,0.117207,-0.0791638,295.948
1807,840,3220,0.586086,0.123018,-0.0588936,295.386
1808,910,3220,0.580628,0.123769,-0.063851,294.681
1809,980,3220,0.600419,0.130627,-0.0744627,295.105
1810,1050,3220,-9999,-9999,-9999,-9999
1811,1120,3220,-9999,-9999,-9999,-9999
1812,1190,3220,-9999,-9999,-9999,-9999
1813,1260,3220,-9999,-9999,-9999,-9999
1814,1330,3220,-9999,-9999,-9999,-9999
1815,1400,3220,-9999,-9999,-9999,-9999
1816,1470,3220,-9999,-9999,-9999,-9999
1817,1540,3220,-9999,-9999,-9999,-9999
1818,1610,3220,-9999,-9999,-9999,-9999
1819,1680,3220,-9999,-9999,-9999,-9999
1820,1750,3220,-9999,-9999,-9999,-9999
1821,1820,3220,0.403576,0.0335169,-0.0208688,295.527
1822,1890,3220,0.498946,0.0640755,-0.0346619,295.948
1823,1960,3220,0.593707,0.136636,-0.050161,295.667
1824,2030,3220,0.53967,0.0949382,-0.0471169,295.527
1825,2100,3220,0.548191,0.10366,-0.0559071,295.105
1826,2170,3220,0.453228,0.0518127,-0.0328973,295.527
1827,2240,3220,0.527696,0.0653432,-0.0247197,295.948
1828,2310,3220,0.563425,0.112149,-0.0658129,296.227
1829,2380,3220,0.573693,0.113918,-0.0655849,295.948
1830,2450,3220,0.44099,0.0490274,-0.0257385,295.948
1831,2520,3220,0.524446,0.0697404,-0.0386623,295.808
1832,2590,3220,0.623481,0.130925,-0.0477041,295.808
1833,2660,3220,0.542249,0.101537,-0.064053,297.201
1834,0,3290,0.424255,0.0419501,-0.0206341,298.03
1835,70,3290,0.451749,0.0471738,-0.0330006,297.754
1836,140,3290,0.506581,0.0650294,-0.0296421,296.924
1837,210,3290,0.527372,0.077941,-0.0413119,296.274
1838,280,3290,0.533759,0.082287,-0.0444755,296.088
1839,350,3290,0.535801,0.0739243,-0.0518022,295.808
1840,420,3290,0.531001,0.0760127,-0.0357359,295.714
1841,490,3290,0.577888,0.103633,-0.0453776,295.808
1842,560,3290,0.579754,0.109428,-0.043318,295.808
1843,630,3290,0.571927,0.100772,-0.0523618,295.808
1844,700,3290,0.552326,0.0905743,-0.04984,295.808
1845,770,3290,0.577355,0.117681,-0.085977,295.527
1846,840,3290,0.561566,0.110177,-0.0662525,295.105
1847,910,3290,0.490672,0.0852994,-0.0505476,295.105
1848,980,3290,0.594956,0.132224,-0.0771034,295.246
1849,1050,3290,-9999,-9999,-9999,-9999
1850,1120,3290,-9999,-9999,-9999,-9999
1851,1190,3290,-9999,-9999,-9999,-9999
1852,1260,3290,-9999,-9999,-9999,-9999
1853,1330,3290,-9999,-9999,-9999,-9999
1854,1400,3290,-9999,-9999,-9999,-9999
1855,1470,3290,-9999,-9999,-9999,-9999
1856,1540,3290,-9999,-9999,-9999,-9999
1857,1610,3290,-9999,-9999,-9999,-9999
1858,1680,3290,-9999,-9999,-9999,-9999
1859,1750,3290,-9999,-9999,-9999,-9999
1860,1820,3290,0.438284,0.040139,-0.0254373,297.2
1861,1890,3290,0.491013,0.0712497,-0.0383607,296.133
1862,1960,3290,0.558814,0.11005,-0.0417568,295.433
1863,2030,3290,0.535527,0.0973524,-0.0414215,295.527
1864,2100,3290,0.4974,0.0724806,-0.0419978,295.527
1865,2170,3290,0.405813,0.0354383,-0.0246149,295.948
1866,2240,3290,0.435951,0.0417882,-0.0237485,295.948
1867,2310,3290,0.56513,0.113552,-0.0555113,296.227
1868,2380,3290,0.548825,0.10595,-0.0659409,295.948
1869,2450,3290,0.438697,0.0419773,-0.0333162,295.948
1870,2520,3290,0.582839,0.116384,-0.0449459,295.948
1871,2590,3290,0.592502,0.118056,-0.0614489,295.761
1872,2660,3290,0.588058,0.118644,-0.0519888,296.646
1873,0,3360,0.402024,0.0333702,-0.0395471,298.442
1874,70,3360,0.384033,0.0283497,-0.0337248,298.03
1875,140,3360,0.380563,0.0284845,-0.0228414,297.478
1876,210,3360,0.415142,0.0392062,-0.014818,296.97
1877,280,3360,0.418629,0.0405625,-0.0229886,296.646
1878,350,3360,0.538656,0.0705028,-0.0483528,295.948
1879,420,3360,0.532474,0.0821039,-0.0484306,295.527
1880,490,3360,0.521661,0.0773674,-0.0430516,295.105
1881,560,3360,0.480072,0.0658569,-0.0272834,295.105
1882,630,3360,0.539677,0.0818208,-0.0440231,295.527
1883,700,3360,0.538877,0.0730735,-0.0463358,295.527
1884,770,3360,0.556769,0.0935191,-0.0602688,295.527
1885,840,3360,0.524834,0.0761456,-0.0485103,295.48
1886,910,3360,0.566574,0.0974043,-0.0544785,295.527
1887,980,3360,0.558807,0.0984333,-0.0595711,295.808
1888,1050,3360,0.606139,0.127227,-0.0656106,295.947
1889,1120,3360,-9999,-9999,-9999,-9999
1890,1190,3360,-9999,-9999,-9999,-9999
1891,1260,3360,-9999,-9999,-9999,-9999
1892,1330,3360,0,-0.0458433,0.0308779,293.401
